time,swell_height,z,eastward_velocity,upward_velocity,northward_velocity,moles_of_oxygen_per_unit_mass,density,electrical_conductivity,pressure,practical_salinity,temperature,flubsct,cdomflo,mass_concentration_of_chlorophyll_a,downwelling_photosynthetic_photon_flux
2021-04-24T09:00:00Z,0.62,-410.0,-0.1675368931,-0.2845991836,0.2064591051,320.0224987728,1029.2112486919,37.1047177778,410.5488888889,35.2007753847,8.5552333333,8.641039E-4,0.7909,0.0348,0.6372342442
2021-04-24T15:00:00Z,0.61,-221.0,0.1589237557,-0.0083521646,0.2452556516,442.7712855492,1027.819095149,44.1585422222,224.2151111111,36.0881222764,14.9501466667,6.177944E-4,0.719,0.0464,-0.0019175692
2021-04-24T21:00:00Z,0.64,-412.0,0.1600875784,0.0153721479,-0.0318453261,341.4727471379,1029.2809608097,36.53064,410.5284444444,35.1697995595,7.9735533333,9.359597E-4,0.8628,0.0493,0.4774461893
2021-04-25T03:00:00Z,0.69,-197.0,0.2319277967,-0.0426739095,0.0934181898,456.0073176026,1027.7492867323,43.894492,210.5014,36.0225051441,14.7652,6.999765E-4,0.4314,0.0464,-0.2149679029
2021-04-25T09:00:00Z,0.62,-410.0,0.1211533159,0.0358366287,-0.004869486,351.7122996537,1029.3097367835,36.3106977778,410.3282222222,35.1619215503,7.7458111111,0.0013160602,0.9347,0.058,1.4894365944
2021-04-25T15:00:00Z,0.64,-258.0,0.3673129762,0.105236104,0.2333402124,394.8563217909,1027.9005932332,43.3005681818,233.445,35.9402417456,14.2517272727,6.383264E-4,0.6471,0.0696,0.6372342442
2021-04-25T21:00:00Z,0.46,-406.0,0.1864587741,0.0363171415,0.1126356832,352.0805975637,1029.3049201737,36.3581088889,410.5386666667,35.1642342233,7.7942577778,0.0011568352,0.82685,0.0464,0.1046079023
2021-04-26T03:00:00Z,0.53,-265.0,0.2741175616,0.1446445437,-0.0114875921,361.7637725785,1028.0361330254,42.1248888889,249.9004444444,35.7488912349,13.26716,0.0016245058,0.719,0.0696,0.4241837074
2021-04-26T09:00:00Z,1.18,-413.0,0.1633837075,-0.0305695412,0.184858116,348.1790064756,1029.2977340118,36.37058,410.264,35.1601614378,7.8118133333,9.667943E-4,0.7909,0.0696,-1.0671701515
2021-04-26T15:00:00Z,1.86,-265.0,0.1856917515,0.2732890581,0.0634758691,295.0173372451,1028.2484424195,40.6188977778,269.9386666667,35.5570213786,11.9266,9.259026E-4,0.7909,0.0696,1.7024871312
2021-04-26T21:00:00Z,1.67,-410.0,0.0586754769,0.0780735098,0.2258309007,377.3278120158,1029.375745791,35.7365711111,410.2153333333,35.1319410745,7.1578355556,9.667475E-4,1.1504,0.0928,-0.2149679029
2021-04-27T03:00:00Z,1.35,-172.0,0.3235758838,0.1219493433,-0.1439118313,362.1185288672,1027.9337802932,42.5179733333,233.6877777778,35.8037713632,13.6126955556,0.0011725062,0.6471,0.0348,-1.0671701515
2021-04-27T09:00:00Z,1.36,-409.0,0.2633885843,0.0029774068,0.0194317857,362.2253044185,1029.3335657387,36.0729,409.9097777778,35.1471978416,7.5051955556,0.0010695027,1.0066,0.0696,0.4241837074
2021-04-27T15:00:00Z,0.92,-231.0,0.279983764,0.1389974154,0.0446859718,441.0561460309,1027.7858961244,44.1634533333,216.4053333333,36.0912717079,14.9550888889,6.383402E-4,0.719,0.0348,-0.8541196147
2021-04-27T21:00:00Z,0.80,-413.0,0.4154630465,0.0770540323,0.0177581508,384.618757912,1029.3915485779,35.6038891304,410.0006521739,35.1270156763,7.0195152174,0.0014392904,0.9826333333,0.0502666667,-0.0019174
2021-04-28T03:00:00Z,0.43,-299.0,0.1998084224,0.0659731978,0.0737276691,426.0698242779,1027.7882690899,43.1972288889,215.7717777778,35.8857408134,14.2149222222,8.437895E-4,0.719,0.0464,-0.4280185412
2021-04-28T09:00:00Z,0.54,-413.0,0.0951082237,-0.0130364759,0.0799833635,378.2217946512,1029.3669321148,35.79147,409.5956,35.1351008731,7.214242,0.00106948,0.8628,0.0348,0.2111331707
2021-04-28T15:00:00Z,0.40,-272.0,0.2925032174,0.0761637036,0.0741163159,431.3035377737,1027.7854738228,43.9964,214.8557777778,36.0611335672,14.8227177778,6.588841E-4,0.5752,0.0348,-0.4280185412
2021-04-28T21:00:00Z,0.49,-413.0,0.0478631723,-0.159474212,0.168303555,373.0380422081,1029.3599350667,NaN,409.6653333333,35.1390375507,7.2831622222,0.0012544023,0.719,0.0348,-0.0019175692
2021-04-29T03:00:00Z,0.41,-261.0,0.2313964707,0.2211367428,0.0473476403,369.280934611,1027.8583505954,42.6764466667,217.0568888889,35.8377016445,13.7434355556,8.437798E-4,0.6471,0.058,-0.2149679029
2021-04-29T09:00:00Z,0.45,-413.0,-0.1683838408,0.2014902271,0.0173597822,346.2728303947,1029.27868143,36.4997,409.3531111111,35.1675467984,7.9432377778,9.257105E-4,0.9347,0.0464,-0.4280185412
2021-04-29T15:00:00Z,0.56,-222.0,0.20081351,0.1948600107,0.0235806518,419.5860686035,1027.8164631046,NaN,219.8415555556,35.933835652,14.3384111111,8.232435E-4,0.5033,0.058,0.4241837074
2021-04-29T21:00:00Z,0.63,-412.0,0.2629092376,0.0656120766,0.0786392321,364.6426135836,1029.3299478197,NaN,409.4128888889,35.1480167201,7.51838,8.846017E-4,1.0066,0.0348,1.2763858545
2021-04-30T03:00:00Z,0.71,-215.0,0.2079776349,0.004625051,-0.006536897,360.8381684456,1027.969244967,42.5390630435,238.7543478261,35.8207772327,13.613476087,7.821319E-4,0.719,0.0464,-0.641069078
2021-04-30T09:00:00Z,0.78,-408.0,0.2561841074,0.0448215832,-0.1411934531,359.7136598443,1029.3131043904,36.2215777778,409.4175555556,35.1541018758,7.6583688889,8.024185E-4,0.6471,0.0696,0.4241837074
2021-04-30T15:00:00Z,0.80,-225.0,0.2902930645,0.0140257435,-0.002226916,345.2104230079,1027.9983320903,42.1208545455,243.5327272727,35.7391046888,13.2763909091,0.0010697658,0.719,0.0464,0.6372342442
2021-04-30T21:00:00Z,1.19,-406.0,-0.1562119349,-0.1170425643,-0.2915940744,356.1026327363,1029.3045356264,NaN,409.3753333333,35.1575412395,7.7295088889,7.407767E-4,0.7909,0.0348,1.4894365944
2021-05-01T03:00:00Z,1.61,-107.0,0.2591783084,0.1336914713,0.1943148498,306.5612187005,1028.0929348901,41.2261644444,247.0622222222,35.6303348307,12.48134,7.410097E-4,0.7909,0.0348,-0.2149679029
2021-05-01T09:00:00Z,1.22,-406.0,0.1366447665,-0.060157987,0.0371721057,378.1702191464,1029.3612956059,35.8191711111,409.3831111111,35.1349328391,7.2443844444,6.791135E-4,0.9347,0.0696,0.2111331707
2021-05-01T15:00:00Z,1.37,-121.0,0.1511853839,-0.0023810223,0.0535612737,282.0378732484,1028.2224307543,40.2645655172,260.685862069,35.5011439788,11.6250482759,7.20431E-4,0.7909,0.0696,0.8502845778
2021-05-01T21:00:00Z,0.84,-412.0,-0.1525568338,0.1146293924,0.0110420751,361.1635827207,1029.3154061791,36.2086844444,409.5253333333,35.1537344597,7.6448377778,9.667783E-4,0.8628,0.0541333333,-0.0019174677
2021-05-02T03:00:00Z,0.58,-254.0,0.2182737763,0.0883185541,0.104434453,310.6905315294,1028.0934566047,NaN,246.896,35.6309210256,12.4773177778,7.615532E-4,0.719,0.0348,0.2111331707
2021-05-02T09:00:00Z,0.54,-411.0,0.1832102613,0.1305744521,-0.0999013347,376.5979335973,1029.3491701759,35.936462,409.5756,35.1415040892,7.364186,7.202081E-4,0.719,0.0348,1.2763858545
2021-05-02T15:00:00Z,0.86,-229.0,0.0944320645,0.1663477073,0.125454149,295.8273043007,1028.1986837283,40.5827066667,258.9611111111,35.5498730832,11.9019977778,7.204432E-4,0.6471,0.058,-0.2149679029
2021-05-02T21:00:00Z,0.81,-408.0,0.1592469084,-0.0858011226,0.0454767796,382.2272785963,1029.3662720377,35.801888,409.7082,35.135647641,7.224886,6.791138E-4,0.9586666667,0.0386666667,0.7792678677
2021-05-03T03:00:00Z,0.77,-228.0,-0.0286559491,0.1287159435,0.3776128856,289.629365336,1028.0948967519,40.4467673913,232.96,35.5371964756,11.7876413043,8.642636E-4,0.719,0.0348,0.2111331707
2021-05-03T09:00:00Z,0.70,-411.0,0.2190317943,-0.0822140094,-0.0176045398,391.9602215133,1029.3969828063,35.550356,409.8664,35.1243063888,6.964382,7.201821E-4,0.7909,0.0464,-0.2149679029
2021-05-03T15:00:00Z,0.72,-149.0,-0.0033723808,0.0139467504,0.0480774178,329.0818739557,1027.9576465847,41.5414222222,227.2335555556,35.6505580688,12.7901711111,6.382918E-4,0.8628,0.058,-0.8541196147
2021-05-03T21:00:00Z,0.57,-407.0,0.0203184175,0.0280009324,0.0764153506,383.8762090485,1029.3713081149,35.769572,409.7924,35.1350064946,7.190624,6.928176E-4,0.8628,0.0425333333,0.2821499824
2021-05-04T03:00:00Z,0.76,-234.0,0.1086613797,-0.0933645513,0.1225249795,325.2035756372,1027.9226593113,41.4844333333,218.4013333333,35.6438866285,12.7432933333,6.999304E-4,0.719,0.0348,0.4241837074
2021-05-04T09:00:00Z,0.71,-411.0,-0.1450127556,-0.1248037064,0.219793458,403.439842145,1029.4155527186,35.4031214286,410.0507142857,35.1181613767,6.8110178571,7.201687E-4,0.6471,0.0812,-0.2149679029
2021-05-04T15:00:00Z,1.22,-265.0,0.0599910643,0.0545396629,0.1845354528,304.8223581736,1027.9581824805,41.1795711111,219.4966666667,35.6112874047,12.4665422222,6.382808E-4,0.9347,0.0464,-0.641069078
2021-05-04T21:00:00Z,1.28,-408.0,-0.0197722279,0.296051173,0.1429065908,380.4652341925,1029.3623573698,35.8407511111,409.9791111111,35.1368887157,7.2654311111,7.339156E-4,0.8628,0.0618666667,-0.2149679706
2021-05-05T03:00:00Z,1.23,-166.0,0.0779142487,0.0115648104,0.1491427443,296.0843295157,1028.1345354311,40.02638,234.5724,35.4850128399,11.40838,0.0010080751,0.7909,0.058,-0.0019175692
2021-05-05T09:00:00Z,1.04,-408.0,-0.122055164,0.1833172839,0.1333924625,377.6728702832,1029.3645720295,35.8310458333,410.2108333333,35.1364230841,7.2553166667,7.818364E-4,0.7909,0.058,-0.0019175692
2021-05-05T15:00:00Z,1.03,-195.0,0.1635626576,-0.1637002161,0.0771857541,294.3872117354,1028.1065684626,40.330196,234.3516,35.5189044374,11.68624,9.258933E-4,0.7909,0.0696,0.6372342442
2021-05-05T21:00:00Z,0.91,-409.0,0.0074367545,-0.036538662,0.1931509452,377.7022453612,1029.3565294213,35.896716,410.1484,35.1395924262,7.322988,8.503283E-4,0.8628,0.0541333333,0.0690994456
2021-05-06T03:00:00Z,1.03,-153.0,0.1451144188,-0.0276283066,0.041366583,291.4431312904,1028.0728146426,39.987494,220.5264,35.4797146242,11.380282,9.2588E-4,0.7909,0.0348,-1.0671701515
2021-05-06T09:00:00Z,0.75,-408.0,-0.1963199289,0.0383597514,-0.0472612086,384.1723473576,1029.3694947529,35.7879326087,410.2410869565,35.1340372619,7.2111673913,7.818333E-4,0.719,0.0348,1.7024871312
2021-05-06T15:00:00Z,1.06,-274.0,0.0166385479,-0.0538607954,0.2242229197,288.7433241391,1028.2193651329,39.5091807692,244.7651923077,35.4207774641,10.9351076923,9.053138E-4,0.719,0.058,0.2111331707
2021-05-06T21:00:00Z,0.71,-411.0,-0.1406914095,-0.1154757905,0.0909905825,387.7225660327,1029.3819359222,35.6936111111,410.2408888889,35.1310057707,7.1123777778,8.845549E-4,0.8628,0.0464,0.8502845778
2021-05-07T03:00:00Z,0.67,-244.0,0.0741245566,0.0380005624,0.1123003204,317.4036073717,1028.0361427684,40.2990133333,214.8462222222,35.5316411938,11.6498777778,0.0014601018,0.7909,0.0464,-0.4280185412
2021-05-07T09:00:00Z,0.54,-410.0,-0.1347948317,0.0747417627,0.0205896366,402.0543923599,1029.4103345113,35.4543608696,410.2541304348,35.1202827952,6.8643065217,0.0011516368,0.8628,0.058,-1.0671701515
2021-05-07T15:00:00Z,0.64,-203.0,0.2397991891,0.0855073971,-0.0339918625,294.9003481437,1027.9786062967,40.5049096154,210.3005769231,35.5359039546,11.8592211538,8.437148E-4,0.7909,0.0348,1.0633353177
2021-05-07T21:00:00Z,0.49,-407.0,-0.23458272,0.0973639736,-0.0553408084,406.6458833187,1029.427578563,35.3135083333,410.3125,35.1145702191,6.7173291667,0.0013228361,0.9586666667,0.0425333333,-0.0019174
2021-05-08T03:00:00Z,0.50,-262.0,0.1545303342,0.0177215246,0.1415554144,291.8090282495,1028.2928003788,39.0681956522,251.69,35.3768047307,10.5186913043,0.0013162111,0.8628,0.0464,-0.2149679029
2021-05-08T09:00:00Z,0.64,-409.0,-0.1205957955,0.0334972783,0.0934969215,421.190948021,1029.4553104961,35.070384,410.228,35.1039496935,6.463908,0.0011927009,1.0066,0.0232,0.8502845778
2021-05-08T15:00:00Z,1.26,-183.0,0.0650301579,0.0182159784,0.1724897514,290.4306008093,1028.1428747303,39.584472,228.4808,35.4337121907,11.007396,0.0011107738,0.8628,0.058,-0.0019175692
2021-05-08T21:00:00Z,1.17,-408.0,-0.1003547495,0.0026995811,-0.0652210221,416.0305004305,1029.4344691591,35.2585586957,410.2602173913,35.1129502672,6.6593673913,8.297487E-4,0.8388333333,0.0464,0.1401162912
2021-05-09T03:00:00Z,1.80,-289.0,-0.0251507285,-0.0300865399,0.1119402696,322.8497321823,1027.9179443383,41.223852,209.8152,35.624394875,12.502336,6.177381E-4,0.719,0.058,-0.641069078
2021-05-09T09:00:00Z,1.63,-413.0,-0.1758183894,-0.0501777273,0.0383675039,394.9734552645,1029.3916233679,35.59574,410.088,35.1252579222,7.012396,6.790937E-4,0.8628,0.0696,0.8502845778
2021-05-09T15:00:00Z,0.73,-274.0,0.0492429787,0.0417656453,0.1760762744,299.1824030857,1028.1039823432,39.8757222222,224.0991111111,35.4724982031,11.27066,9.053352E-4,0.7909,0.0696,-0.4280185412
2021-05-09T21:00:00Z,0.75,-408.0,-0.2084758668,0.0814422571,0.0341388129,406.2643993729,1029.4193050216,35.3761478261,410.187173913,35.1169270042,6.78295,0.0011036512,0.9347,0.0464,0.1401162235
2021-05-10T03:00:00Z,0.89,-266.0,0.019295742,0.0299990633,0.1601539467,303.311118364,1028.1050800087,39.5685583333,217.19375,35.4448341602,10.9846416667,0.0010080639,0.8628,0.0348,-0.2149679029
2021-05-10T09:00:00Z,0.64,-408.0,-0.0455946263,-0.0544530442,0.0465291975,433.7589473429,1029.4734014806,34.9021288889,409.9477777778,35.096902899,6.28792,0.0013570558,0.7909,0.058,0.6372342442
2021-05-10T15:00:00Z,0.50,-192.0,-0.0171338695,0.0316678226,0.1053919934,310.0328623719,1028.4602588707,37.8419608696,262.5341304348,35.2637627146,9.3432,0.0016448895,0.9347,0.0464,0.2111331707
2021-05-10T21:00:00Z,0.45,-410.0,-0.0588588837,0.0040848051,-0.0490708023,436.4856038577,1029.4735150178,34.906444,410.05,35.0972277182,6.292252,8.502627E-4,0.8867666667,0.0425333333,0.4952004176
2021-05-11T03:00:00Z,0.60,-192.0,0.2089097549,-0.0141007057,0.0619623539,296.8646970445,1028.1500214888,39.5859083333,229.1454166667,35.4382288965,11.0038916667,0.0016860549,0.7909,0.058,-0.2149679029
2021-05-11T09:00:00Z,1.01,-406.0,-0.1197156301,-0.0625175692,0.0420676364,404.3001483214,1029.4112484673,35.447652,409.7764,35.1224940884,6.855108,0.0011310915,0.719,0.0696,-0.8541196147
2021-05-11T15:00:00Z,0.93,-94.0,0.0274541882,-0.0013086132,0.1378790389,313.4769382668,1027.9646442632,40.9682125,215.7004166667,35.5916554514,12.2730458333,0.0018710222,0.7909,0.0348,0.2111331707
2021-05-11T21:00:00Z,0.87,-408.0,-0.052501324,-0.0825745678,-0.2331613535,396.5856346662,1029.3876784567,35.65895,410.05,35.1321181843,7.07395,0.0010146645,0.7669333333,0.0502666667,0.9213016265
2021-05-12T03:00:00Z,0.94,-233.0,-0.1215772497,0.0525779735,0.0892644184,292.8854942685,1028.0298988942,40.4856875,222.5358333333,35.5273361731,11.8427875,8.231691E-4,0.5033,0.0348,0.4241837074
2021-05-12T09:00:00Z,1.09,-411.0,-0.0797012206,0.1072008468,-0.1865724509,382.8015239101,1029.3551116863,35.9117466667,409.7124444444,35.142857087,7.3361644444,9.051183E-4,0.7909,0.0696,0.2111331707
2021-05-12T15:00:00Z,0.81,-306.0,-0.0271270753,0.141126617,0.0473301153,292.564454301,1028.0415997006,40.4153291667,223.4075,35.5208810785,11.7768166667,0.0010080923,0.8628,0.0348,-0.641069078
2021-05-12T21:00:00Z,0.45,-409.0,0.0151807078,0.0295324902,0.1251577091,404.8871891818,1029.4186024571,35.3748458333,409.79,35.1179253129,6.7807541667,0.0010078145,0.719,0.0464,0.4241837074
2021-05-13T03:00:00Z,0.34,-289.0,-0.0168190356,-0.0206547243,0.0152809848,304.5922281299,1027.9858448692,40.709856,214.3372,35.5664066538,12.035688,0.0013368236,0.9347,0.0464,-1.0671701515
2021-05-13T09:00:00Z,0.33,-408.0,-0.017774232,-0.040436248,-0.1015954249,401.8575090725,1029.4148844439,35.3988458333,409.58875,35.1190110962,6.8057791667,9.256328E-4,0.7909,0.0348,-0.4280185412
2021-05-13T15:00:00Z,0.34,-167.0,0.0189174016,-0.0263352888,0.110875855,352.2194740237,1027.925354322,41.0955644444,203.8595555556,35.6328733355,12.3652244444,0.0011673468,0.719,0.0348,-0.0019174169
2021-05-13T21:00:00Z,0.30,-406.0,-0.0130119003,0.11792381,0.3460915661,404.1662659746,1029.4091816639,35.4514,409.59875,35.1217937204,6.8599375,0.0011516362,0.8628,0.0348,0.8502845778
2021-05-14T03:00:00Z,0.52,-243.0,-0.1182983642,-0.2205904856,-0.0191033747,332.402002643,1027.9277947852,40.889624,202.9732,35.5969928525,12.192908,0.0017682918,0.9347,0.058,-0.641069078
2021-05-14T09:00:00Z,0.45,-406.0,0.0063942735,0.0879940781,0.1657964184,390.4303727891,1029.3712506959,35.7698955556,409.5146666667,35.1363750064,7.1897577778,9.667469E-4,0.9347,0.0464,-0.641069078
2021-05-14T15:00:00Z,0.37,-130.0,0.0015286949,0.0032254653,-0.1023618497,352.0711620605,1027.9213823486,41.2741833333,208.2033333333,35.6457756679,12.5318333333,0.0010491994,0.6471,0.058,-0.0019175692
2021-05-14T21:00:00Z,0.40,-407.0,0.0787483196,0.0764173216,-0.1343237936,390.8825920812,1029.3780743454,35.7143755556,409.548,35.1338909607,7.1322844444,0.0016242096,0.8867666667,0.0657333333,0.4241837074
2021-05-15T03:00:00Z,0.46,-95.0,-6.178801E-4,0.0033783343,-0.0657473514,301.7530722721,1028.0386148451,39.5630444444,203.2631111111,35.4409606741,10.9894511111,0.0011518758,0.7909,0.058,-0.2149679029
2021-05-15T09:00:00Z,0.43,-407.0,2.8797E-6,-0.0068406857,0.0677475295,377.8242769444,1029.349007873,35.949072,409.4388,35.1442169995,7.375148,0.001172217,0.8628,0.0696,-0.2149679029
2021-05-15T15:00:00Z,0.35,-118.0,-0.0756955704,0.1128281006,-0.053183629,320.6798051916,1027.9914819185,40.3317288889,205.7895555556,35.5349005049,11.6843333333,0.0011108054,0.9347,0.0464,0.4241837074
2021-05-15T21:00:00Z,0.42,-407.0,0.011634285,-0.1237049166,0.0123323762,390.2958714405,1029.3644213279,35.82475,409.4951923077,35.1387005823,7.2466269231,0.0012269928,0.8628,0.0464,0.5662173986
2021-05-16T03:00:00Z,0.53,-110.0,-0.1217683566,-0.0665898408,-0.0296631158,313.8119482716,1027.9840164632,40.19115,202.8733333333,35.5124450296,11.5644125,0.0013573548,0.6471,0.0696,-0.2149679029
2021-05-16T09:00:00Z,0.48,-407.0,0.2492310153,-0.2335375938,-0.0651921287,383.3327512594,1029.3612996356,35.850364,409.538,35.1396128865,7.273316,0.0012954829,0.8628,0.0812,0.2111331707
2021-05-16T15:00:00Z,0.40,-222.0,-0.1686321894,0.0464184503,-0.0282012083,294.2322862966,1027.9489981084,40.4534866667,203.3602222222,35.5275456039,11.8183488889,8.231676E-4,0.8628,0.0928,0.6372342442
2021-05-16T21:00:00Z,0.48,-409.0,0.0849048033,-0.0204299689,0.1263093736,376.7868537447,1029.3619880855,35.844604,409.4688,35.1396869557,7.267068,0.0017817281,0.8628,0.058,0.211133103
2021-05-17T03:00:00Z,0.41,-164.0,-0.0352364126,0.0210087667,0.0116873612,281.756695046,1028.0052441466,39.7580288462,203.7959615385,35.4428980199,11.1891653846,7.82054E-4,0.9347,0.0696,-0.2149679029
2021-05-17T09:00:00Z,0.39,-408.0,0.2454530304,-0.021227946,-0.0374275978,393.5378780449,1029.3840187596,35.6557833333,409.6216666667,35.1297644056,7.0730541667,0.0014803888,0.8628,0.0696,0.4241837074
2021-05-17T15:00:00Z,0.39,-96.0,-0.1441947739,0.1739133528,0.3046544571,285.4518783367,1027.9835484087,40.192176,206.8968,35.4933398767,11.583544,8.026124E-4,0.9347,0.058,-1.280220739
2021-05-17T21:00:00Z,0.36,-407.0,-0.0270147054,0.1030905511,0.3094894874,393.6125033636,1029.3745000214,35.7403533333,409.6468888889,35.1340734129,7.1600911111,0.0012132924,0.8628,0.0348,0.4241837074
2021-05-18T03:00:00Z,0.41,-109.0,-0.0250240978,0.0560771324,-0.0917496025,281.3150964562,1028.0016848044,39.807204,203.6988,35.4495245832,11.233204,7.409664E-4,0.5752,0.0464,0.2111331707
2021-05-18T09:00:00Z,0.53,-407.0,0.0732323504,-0.0331688979,-0.0569570591,388.7214334434,1029.3593782733,35.8612711538,409.6121153846,35.1390934455,7.2855480769,0.001521491,0.8628,0.058,2.1285877984
2021-05-18T15:00:00Z,0.93,-129.0,-0.0162369166,-0.1457772133,0.08205909,287.1249241188,1028.02158505,39.75805,206.9413461538,35.4449083672,11.1856307692,6.793251E-4,0.6471,0.0348,-0.4280185412
2021-05-18T21:00:00Z,0.99,-407.0,0.0788177848,0.0417843635,0.091824526,403.7776927152,1029.3961411933,35.55442,409.6328,35.1252597187,6.967952,8.691639E-4,0.880775,0.0551,0.1578704857
2021-05-19T03:00:00Z,0.97,-227.0,-0.047858563,0.0156435038,0.0723659287,294.665543786,1028.2032712306,38.9372461538,230.6719230769,35.3582304118,10.4111173077,7.614739E-4,0.8628,0.058,0.2111331707
2021-05-19T09:00:00Z,0.95,-409.0,-0.0723899013,-0.0068066352,0.1595211545,402.8128111601,1029.3884186501,35.6220730769,409.7811538462,35.1278774744,7.0384211538,8.229165E-4,0.9347,0.0348,-0.2149679029
2021-05-19T15:00:00Z,1.04,-255.0,-0.087904163,-0.0289353022,0.0636828295,291.8131182194,1028.1372803695,39.555668,227.452,35.4270692466,10.984896,8.231313E-4,0.719,0.058,-0.641069078
2021-05-19T21:00:00Z,0.80,-409.0,-0.1963850196,0.0965673276,0.0141582297,375.8837506231,1029.334212323,36.0863083333,409.7625,35.1509618985,7.515975,0.0010558058,0.7909,0.0541333333,-0.0729343133
2021-05-20T03:00:00Z,0.86,-191.0,-0.0011150519,0.0274354768,0.1616254866,282.3682817295,1028.063763242,39.7552208333,216.7216666667,35.4417069903,11.1814666667,9.053314E-4,0.6471,0.0696,-0.0019175692
2021-05-20T09:00:00Z,0.69,-413.0,-0.0941063529,0.0915086316,-0.2003008994,371.7314430771,1029.3209609979,36.1874038462,409.8730769231,35.1541721583,7.6213807692,9.462265E-4,0.9347,0.058,1.2763858545
2021-05-20T15:00:00Z,0.75,-307.0,-0.1264372272,0.1560071496,0.2315363999,285.4267925059,1028.0661239455,39.984044,220.9036,35.4703841419,11.386264,7.820621E-4,0.7909,0.0696,0.4241837074
2021-05-20T21:00:00Z,0.78,-411.0,-0.2358046363,0.0619149309,-0.3865431138,361.6482978352,1029.3001844968,36.3270911111,409.9577777778,35.1564901033,7.7689755556,8.435095E-4,0.8388333333,0.0657333333,0.4952004176
2021-05-21T03:00:00Z,0.88,-180.0,-0.0339797832,-0.028124243,0.0546072569,289.7020848861,1028.2136675575,39.6347911111,246.4466666667,35.4320025033,11.0529511111,7.40952E-4,0.8628,0.0464,-0.2149679029
2021-05-21T09:00:00Z,0.91,-413.0,-0.0785040777,0.032595139,-0.1159415545,356.8561649645,1029.2879336533,36.46564,410.1012,35.1675923972,7.90636,0.0010695194,0.9347,0.058,2.1285877984
2021-05-21T15:00:00Z,0.99,-269.0,-0.2442976048,0.0266004117,0.0952402507,335.5462292914,1027.9945997603,40.8266822222,219.1315555556,35.5770480651,12.1419977778,9.875429E-4,0.8628,0.0928,0.2111331707
2021-05-21T21:00:00Z,1.03,-410.0,-0.0186628617,0.0834666103,0.0431694733,361.2619750694,1029.2905014124,36.4202865385,410.2044230769,35.1616680665,7.8636230769,7.664786E-4,0.89875,0.0464,0.2643957033
2021-05-22T03:00:00Z,1.19,-279.0,-0.1154834938,-0.067296068,-0.0063327025,301.8174605439,1027.9612629748,40.6256461538,208.7534615385,35.5500711031,11.9690423077,7.204443E-4,0.7909,0.0812,-0.0019175692
2021-05-22T09:00:00Z,1.29,-413.0,-0.2099992333,0.1180140985,-0.0537272709,366.1703913087,1029.3092476666,36.2764133333,410.2077777778,35.1558731593,7.7150955556,7.613205E-4,0.719,0.0464,-0.641069078
2021-05-22T15:00:00Z,2.35,-245.0,-0.0249802788,0.037962044,0.1113951557,306.5017209014,1028.021263818,40.4304788462,217.4028846154,35.5311945335,11.7843769231,8.2317E-4,0.7909,0.0812,0.2111331707
2021-05-22T21:00:00Z,1.97,-413.0,0.0911664655,-0.171099308,0.0573717486,363.3284564307,1029.2978393278,36.3857222222,410.318,35.162721527,7.8254733333,8.691967E-4,0.8628,0.0435,-0.6410691034
2021-05-23T03:00:00Z,1.91,-257.0,-0.147719124,-0.014419779,-0.00807048,303.6507876719,1028.0663411094,40.20895,223.1673076923,35.5054032482,11.5806807692,9.053401E-4,0.7909,0.0928,-0.4280185412
2021-05-23T09:00:00Z,1.51,-410.0,-0.0827696914,-0.1914768824,-0.0297655168,371.8611866806,1029.3120228171,36.2583192308,410.2188461538,35.1555534043,7.6959865385,0.0011927837,0.8628,0.0464,-1.4932712758
2021-05-23T15:00:00Z,1.39,-191.0,-0.1590584628,0.0576338094,-0.1197440048,305.8410615711,1028.0115603075,40.1691533333,210.2922222222,35.5014889848,11.5497333333,9.875272E-4,0.7909,0.0928,-0.4280185412
2021-05-23T21:00:00Z,1.29,-408.0,-0.0776927986,-0.0041904927,0.0150498532,365.2998563413,1029.2996755754,36.3858444444,410.4157777778,35.1642192177,7.8240666667,0.0013828254,0.916725,0.0522,0.7970221468
2021-05-24T03:00:00Z,1.35,-147.0,-0.0864053751,0.0094248132,-0.0216576488,299.4534085123,1028.3082168273,38.956335,252.622,35.3664491486,10.412265,9.052942E-4,0.8628,0.058,0.4241837074
2021-05-24T09:00:00Z,1.01,-409.0,-0.0162915902,-0.0054238582,0.0017510497,369.6882835489,1029.3177407274,36.222308,410.3008,35.1548369745,7.658,0.0012955129,0.8628,0.0812,-0.2149679029
2021-05-24T15:00:00Z,0.86,-85.0,-0.146400378,0.1208493211,-0.0272260731,306.7180743739,1028.2033277742,40.1661096154,252.7596153846,35.4986230651,11.5298903846,9.875216E-4,0.719,0.0812,0.2111331707
2021-05-24T21:00:00Z,0.92,-407.0,-0.0401740657,8.299427E-4,-0.0205651255,375.9234051631,1029.3404932219,36.053536,410.4052,35.148723987,7.48264,0.0024666071,0.8628,0.0812,-0.2149679029
2021-05-25T03:00:00Z,1.76,-138.0,-0.2323102784,0.0585203774,0.0607468675,315.4540270741,1028.0784832032,40.5370173913,232.0415217391,35.5431363015,11.8745717391,0.0010080802,0.6471,0.0464,0.4241837074
